qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins
qmof-b028f18,core_NIJZIP01_freeONLY,Cu6Nd4C48H48O60,Cu3Nd2C24H24O30,,,"['[Cu]', '[Nd]']",['[O-]C(=O)COCC(=O)[O-]'],[Cu].[Nd].[O-]C(=O)COCC(=O)[O-],,166,7.14902,8.16695,1.484986368815278,2843.7442293196045,P6/mcc,192,hexagonal,6/mmm,True,CoRE,,PBE-D3BJ,"['Nd_3 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1093.20792388,-9.82871,-1083.37921388,6.0,1.640279,-0.632727,-1.423006,True,"[3.494486, 1.836442]","[2.07148, -0.632727]","[-1.423006, -2.469169]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cd9c899,gmof_Al2O6-AZO_B-fum_B_No78,Al2C18F4H8N2O10,AlC9F2H4NO5,FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JUVWKFKXIVLAHQ.OKMNUCVIRKCGML.MOFkey-v1.rna,"['[Al]', '[OH]']","['FC(=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-]']",FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH],rna,44,5.54822,6.35547,0.9422454917940783,955.56609105202,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 3, 1]",True,False,-310.7696765,-2.51849,-308.2511865,0.0,2.482501,-1.070923,-2.703424,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-150e43b,gmof_Al2O6-AZO_B-irmof7_B_No569,Al2C26F2H16N4O10,AlC13FH8N2O5,[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.ZICKEWBIWMUTLW.ZUEAPRHMKWZIKN.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-]']",[Al].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH],rna,60,7.66058,8.04643,0.8936762894053287,1182.4680816756395,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-423.89798222,-3.70997,-420.18801222,0.0,2.446213,-0.586656,-2.182869,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-369e546,gmof_Al2O6-DPAC_B-irmof10_B_No236,Al2C30F2H16O12,AlC15FH8O6,[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HVMTVUVEDJACFQ.OEPPONMPYKMNIL.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1O)c1ccc(c(c1)O)C(=O)[O-].[OH],rna,62,11.84187,12.1076,0.6276810386018201,1747.099456105075,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-440.0120561,-3.49229,-436.5197661,0.0,2.692755,-1.518783,-3.361538,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-880a9d7,gmof_AlO6-ADC_A_No30,Al2C48H30O36,AlC24H15O18,[Al].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-] MOFid-v1.ttp.cat0,Al.IQKRTKRJNWIMBZ.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-]'],[Al].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-],ttp,116,21.29342,21.60169,0.72704534518557,2824.552160041724,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-810.17598868,-8.40746,-801.76852868,0.0,1.596845,-1.368186,-2.115031,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-52ef7e9,gmof_AlO6-AZO_A_No1,Al2C42H24N6O12,AlC21H12N3O6,[Al].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-] MOFid-v1.ttp.cat0,Al.NWHZQELJCLSKNV.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]'],[Al].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],ttp,86,21.59048,21.92166,0.5314525508511659,2682.833456115084,P6,168,hexagonal,6,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-616.12583225,-5.74748,-610.37835225,0.0,2.4616129999999994,-1.879312,-3.490925,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-31812e1,gmof_AlO6-AZO_A_No10,Al2C54H24N6O36,AlC27H12N3O18,OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Al] MOFid-v1.ttp.cat0,Al.FGTATMATWNWURQ.MOFkey-v1.ttp,['[Al]'],['OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-]'],OC(=O)c1c(C(=O)O)c([N][N]c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Al],ttp,122,17.90905,18.32261,0.8054926997734703,2858.8125168945776,P3,143,trigonal,3,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-888.93091895,-8.94144,-879.9894789499999,0.0,2.375446,-2.517772,-4.043218,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2b10e5e,gmof_AlO6-mof180_No3,AlC36H21O6,AlC36H21O6,,,['[Al]'],['[O-]C(=O)c1ccc(cc1)C#Cc1c(C)c(C#Cc2ccc(cc2)C(=O)[O-])c(c(c1C)C#Cc1ccc(cc1)C(=O)[O-])C'],[Al].[O-]C(=O)c1ccc(cc1)C#Cc1c(C)c(C#Cc2ccc(cc2)C(=O)[O-])c(c(c1C)C#Cc1ccc(cc1)C(=O)[O-])C,,64,14.4056,14.56947,0.667219836379691,1434.8350188028005,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-450.91568366,-4.29735,-446.61833366,0.0,2.969228,-0.457076,-2.576304,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fbf9a0d,gmof_Zn2O8-ADC_A-irmof7_A_No261,Zn4C60F4H36O16,ZnC15FH9O4,,,"['[Zn]', '[Zn][Zn]']","['CC(=C(c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-]']",CC(=C(c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-].[Zn].[Zn][Zn],,120,6.67143,7.02099,1.020447496677603,2197.7000072897213,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[3, 2, 1]",True,False,-813.88857802,-7.58718,-806.30139802,0.0,3.357214,0.178546,-2.328668,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-58f416c,gmof_Zn4O13-BDC_A-irmof20_A_No590,Zn16Br8C96H24O64S20,Zn4Br2C24H6O16S5,[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.QAZOBIKUQOSZOB.QJEJXTIERNMMOR.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-]']",[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,228,8.04689,16.20204,0.6672867485675352,11268.536270145672,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Br 06Sep2000', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1531.17911316,-14.44595,-1516.73316316,0.0,3.010501,-2.041538,-4.202039,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9f8e842,mof74_227_all_conf_0_0,Mg6C36H12O18,MgC6H2O3,,,['[Mg]'],['[O-]C(=O)c1cc2cc([O])c(cc2cc1[O])C(=O)[O-]'],[Mg].[O-]C(=O)c1cc2cc([O])c(cc2cc1[O])C(=O)[O-],,72,15.33609,15.93259,0.6554809098012712,2225.009010963343,R-3,148,trigonal,-3,False,Haranczyk_MOF74,https://doi.org/10.1039/C6SC01477A,PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-528.50397694,-5.06818,-523.43579694,0.0,2.619352,-1.078054,-2.847406,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
